seed,spawnBiome,spawnX,spawnZ,spawnMag,distance,percentage,biome,X,Z,temperature,humidity,continentalness,erosion,depth,weirdness,originTemperature,originHumidity,originContinentalness,originErosion,originDepth,originWeirdness,villageTemperature,villageHumidity,villageContinentalness,villageErosion,villageDepth,villageWeirdness,debug
4852052339259950175,lush_caves,0,0,0.0,42.04759208325728,0.0,taiga,608,288,-0.11675535693518577,0.2552716226998726,-0.06453204934866355,-0.021940328280686545,0.5078125,0.45105356077843045,-0.11675535693518577,0.2552716226998726,-0.06453204934866355,-0.021940328280686545,1.0,0.45105356077843045,-0.2119970150859058,0.20827322714456226,0.4540979143175938,0.24316044109356877,-0.5625,0.24270490745561496,Near inland
-8625250405581937570,lush_caves,211,407,458.44301717879836,87.05170877128145,0.0,plains,160,-992,-0.021855106941700824,0.2749745316605371,-0.1133667885283263,-0.36388966158306596,0.5078125,0.8175499288237154,0.22404294802465763,-0.18284612430994632,-0.36145626762843286,-0.21292994018634573,1.0,0.05461185224850465,0.4281901348738658,0.07936114513982546,0.43263230753242193,0.3125021101655393,-0.5625,0.1247696143892593,Coast
1635128402341850476,forest,53,35,63.51377803280167,53.23532661682466,0.0,plains,128,-816,-0.335267680051998,0.02893398859431298,0.19039331687571442,-0.006591901968742041,0.5078125,0.16712524655460356,-0.33378346832315986,-0.04689632996944382,0.1929305519447548,-0.031539591796157014,1.0,0.016907381811539952,-0.22611145898242427,-0.31814549539361675,0.30036983537387046,-0.1248190946011005,-0.5625,-0.31218766254957214,Mid inland
3465488669914728529,birch_forest,0,0,0.0,56.61271941887264,0.0,plains,864,-272,-0.02640049239550784,0.1244349356975495,0.24388967660534172,0.010189023324527795,0.5078125,-0.23442410183565138,-0.02640049239550784,0.1244349356975495,0.24388967660534172,0.010189023324527795,1.0,-0.23442410183565138,0.11664245526978638,-0.15602605435185407,0.31469612793223867,0.11805471755384082,-0.5625,-0.3392375945194579,Mid inland
-8266667071206798765,sparse_jungle,-636,-94,642.9090137803327,24.186773244895647,0.0,plains,-1024,-144,0.2904317753792549,0.1526665583057848,-0.09548920451303534,0.39277049719980617,0.5078125,0.20488862508789704,0.24746285235712828,0.48456269173321187,-0.9635081600860076,0.20360838574204262,1.0,-0.29818240452140515,0.29894150641924033,0.04309438885199982,-0.021370337474824506,0.3750092218656782,-0.5625,0.4622779369210547,Near inland
6508770449079966322,savanna,0,0,0.0,29.206163733020468,0.0,plains,368,288,0.49939955999059027,-0.14592313775794089,-0.06565225375870723,-0.1116671041600402,0.5078125,0.2209830629739047,0.49939955999059027,-0.14592313775794089,-0.06565225375870723,-0.1116671041600402,1.0,0.2209830629739047,0.3989806089974167,-0.026532397777473845,0.2961260390371322,-0.06025928198709638,-0.5625,0.4719504261271007,Near inland
-683931819212222883,ice_spikes,0,0,0.0,18.027756377319946,0.0,snowy_plains,288,16,-0.5416247886734489,-0.41877244327029456,-0.07104836711665073,0.4420613199569167,0.5078125,0.19717842605267832,-0.5416247886734489,-0.41877244327029456,-0.07104836711665073,0.4420613199569167,1.0,0.19717842605267832,-0.5075911957509931,0.059346001265466256,-0.09451436390474034,0.31240618284446214,-0.5625,-0.18120854150066673,Near inland
-1855126632013378204,snowy_taiga,0,0,0.0,24.758836806279895,0.0,plains,-272,-288,-0.46870207732353875,0.1848497782062765,0.26343014166352613,-0.12035525462670066,0.5078125,-0.21318866398284567,-0.46870207732353875,0.1848497782062765,0.26343014166352613,-0.12035525462670066,1.0,-0.21318866398284567,-0.42745286513264136,-0.1465948930245679,0.38082884269346096,0.027148097036831614,-0.5625,-0.09322280368573718,Mid inland
-7598899974689891927,dripstone_caves,0,0,0.0,56.302753041036986,0.0,plains,848,304,0.033032518882359536,0.12573128087030397,0.5699617141842998,0.603697531982334,0.5078125,-0.46981556716458844,0.033032518882359536,0.12573128087030397,0.5699617141842998,0.603697531982334,1.0,-0.46981556716458844,0.22957750940044258,-0.06684696049386886,0.4875193103808191,0.40187136352725006,-0.5625,0.08770114030007675,Far inland
3809635963255839437,dripstone_caves,0,0,0.0,77.42092740338364,0.0,savanna,-720,-1008,0.5539971327943076,0.3123985684562813,0.6550709235827854,-0.27556752626243936,0.5078125,0.23264973725861243,0.5539971327943076,0.3123985684562813,0.6550709235827854,-0.27556752626243936,1.0,0.23264973725861243,0.40083920718379273,-0.2183226342030958,0.7323098415341405,-0.3296948710200582,-0.5625,-0.13633682116762758,Far inland
-6639437725451501844,plains,0,0,0.0,8.0,0.0,plains,128,0,0.08071080006669698,-0.1390891441810683,-0.0747232652271783,0.2872029507116811,0.5078125,-0.4368995157136061,0.08071080006669698,-0.1390891441810683,-0.0747232652271783,0.2872029507116811,1.0,-0.4368995157136061,0.11258937686391579,-0.10232049753607757,0.011290507334801149,0.4235190222167776,-0.5625,-0.08348013947633498,Near inland
760226032941372149,plains,7,23,24.041630560342615,13.0,0.0,plains,80,-176,-0.4488359461255042,-0.4026063493418294,0.13079112488434583,-0.24234473057241807,0.5078125,0.25879292852056934,-0.44915526477382495,-0.396384959112644,0.07375426360666969,-0.24242424777539498,1.0,0.11633020911474383,-0.4301752806461655,-0.3652903145705369,-0.1111079941886996,-0.24568340286807383,-0.5625,-0.3486721169867201,Mid inland
5056310595899809942,lush_caves,26,17,31.064449134018133,35.77708763999664,0.0,plains,-496,-240,-0.19101804075224715,0.23403693971456074,-0.03894199445759563,0.4754668917796202,0.5078125,-0.17106873405635933,-0.1924994162558858,0.2011086366890245,-0.009372648871775314,0.45325321485012665,1.0,-0.12801730695462699,-0.16078709695247648,-0.20478335237155523,0.17498520862007585,0.016295338354752092,-0.5625,0.448523900998717,Near inland
-4583377495443103306,snowy_taiga,-92,-176,198.59506539690256,23.430749027719962,0.0,taiga,192,-416,-0.6039388883981418,0.13974736427214404,-0.058040577143090535,-0.1408313740041899,0.5078125,-0.21846846044181933,-0.6085746564374893,-0.20925667185057417,-0.3953989658184581,-0.17563293237637467,1.0,0.18560776067958154,-0.6862791708809257,0.5249355342986838,0.1490222127158455,0.016927935077648688,-0.5625,-0.3599675020543538,Near inland
