distance,spawn_category
594.2120833507174,Far inland
724.1657268885348,Mid inland
316.7838379715733,Far inland
40.0,Near inland
169.7056274847714,Near inland
56.568542494923804,Near inland
668.3711543745735,Mid inland
155.3319027115808,Near inland
219.6724834839357,Far inland
210.44714300745449,Far inland
486.4894654563447,Mid inland
51.22499389946279,Near inland
45.254833995939045,Coast
28.844410203711913,Near inland
718.442760420063,Far inland
543.0580079512685,Far inland
53.665631459994955,Near inland
732.6882010787399,Mid inland
372.58019271024057,Mid inland
373.3523804664971,Far inland
175.45369759569047,Coast
107.62899237658968,Near inland
558.8559742903353,Far inland
667.6046734408021,Far inland
45.254833995939045,Near inland
56.568542494923804,Near inland
345.1144737619679,Far inland
40.0,Near inland
56.568542494923804,Near inland
56.568542494923804,Near inland
268.92378102354576,Far inland
130.23056476879765,Mid inland
277.2435752186153,Far inland
104.0,Near inland
593.3498125052371,Far inland
32.984845004941285,Near inland
192.66551326067673,Mid inland
139.9428454762872,Near inland
237.58787847867995,Near inland
22.627416997969522,Near inland
425.88261293459726,Far inland
107.62899237658968,Near inland
194.81273059017474,Near inland
748.8444431255399,Far inland
96.33275663033837,Near inland
33.94112549695428,Near inland
1091.7875251164944,Far inland
170.0823330037544,Mid inland
45.254833995939045,Near inland
222.4230203913255,Mid inland
96.66436778875658,Mid inland
43.08131845707603,Near inland
249.92798962901293,Near inland
22.627416997969522,Near inland
506.78595087077935,Far inland
56.0,Near inland
113.13708498984761,Near inland
308.8041450499005,Near inland
304.63092423455635,Far inland
126.49110640673517,Near inland
126.49110640673517,Near inland
45.254833995939045,Coast
136.23509092741122,Near inland
160.1998751560063,Mid inland
120.0,Near inland
118.92854997854805,Near inland
51.22499389946279,Near inland
25.298221281347036,Coast
93.29523031752481,Near inland
169.7056274847714,Mid inland
395.9797974644666,Mid inland
85.0411665018772,Mid inland
86.53323061113575,Near inland
243.3105012119288,Mid inland
28.844410203711913,Near inland
56.568542494923804,Near inland
160.1998751560063,Near inland
181.01933598375618,Coast
336.47585351700945,Mid inland
25.298221281347036,Coast
118.1185844818672,Near inland
40.0,Near inland
503.491807281906,Near inland
688.1860213634102,Far inland
51.22499389946279,Near inland
222.8542124349459,Near inland
214.96046148071045,Near inland
80.0,Near inland
192.33304448274092,Near inland
45.254833995939045,Near inland
328.09754647055803,Far inland
32.984845004941285,Near inland
227.54340245324627,Mid inland
1063.4885989045674,Far inland
209.3800372528384,Near inland
871.2290169639668,Far inland
503.491807281906,Mid inland
647.6542287362911,Near inland
56.568542494923804,Near inland
554.3717164502533,Far inland
45.254833995939045,Near inland
56.568542494923804,Near inland
531.2024096330889,Coast
32.984845004941285,Near inland
62.48199740725323,Near inland
22.627416997969522,Coast
567.4927312309824,Mid inland
157.78466338652817,Mid inland
128.2497563350512,Near inland
254.62128740543278,Mid inland
33.94112549695428,Coast
33.94112549695428,Coast
130.23056476879765,Near inland
101.82337649086284,Near inland
480.2665926337163,Mid inland
45.254833995939045,Near inland
16.0,Near inland
51.22499389946279,Near inland
311.17840542042757,Mid inland
418.7600745056768,Mid inland
62.48199740725323,Mid inland
51.22499389946279,Near inland
35.77708763999664,Coast
25.298221281347036,Coast
247.09512338368802,Mid inland
260.2152954766495,Mid inland
45.254833995939045,Near inland
131.20975573485381,Near inland
33.94112549695428,Near inland
226.4155471693585,Mid inland
45.254833995939045,Coast
594.2120833507174,Mid inland
124.45079348883236,Mid inland
384.66608896548183,Near inland
33.94112549695428,Near inland
142.43595051811886,Mid inland
286.77517326295873,Mid inland
57.688820407423826,Coast
40.0,Coast
73.7563556583431,Near inland
639.849982417754,Far inland
64.4980619863884,Coast
89.44271909999159,Near inland
79.19595949289332,Near inland
28.844410203711913,Near inland
32.984845004941285,Near inland
237.58787847867995,Mid inland
25.298221281347036,Near inland
48.662100242385755,Near inland
17.88854381999832,Coast
531.8646444350292,Far inland
255.1234995056316,Near inland
45.254833995939045,Coast
32.984845004941285,Near inland
62.48199740725323,Near inland
79.19595949289332,Near inland
543.0580079512685,Mid inland
57.688820407423826,Coast
399.4396074502377,Far inland
28.844410203711913,Near inland
91.21403400793103,Near inland
73.7563556583431,Near inland
28.844410203711913,Near inland
158.79546593023366,Near inland
294.15642097360376,Near inland
53.665631459994955,Near inland
946.7417810575384,Far inland
293.393933134276,Mid inland
107.62899237658968,Near inland
53.665631459994955,Near inland
56.568542494923804,Near inland
939.0378054157351,Near inland
251.07767722360344,Mid inland
235.28705871764387,Mid inland
203.9607805437114,Mid inland
56.568542494923804,Near inland
85.0411665018772,Near inland
86.16263691415206,Near inland
158.79546593023366,Mid inland
362.2154055254967,Far inland
45.254833995939045,Near inland
384.8324310657822,Far inland
158.79546593023366,Mid inland
11.313708498984761,Coast
33.94112549695428,Near inland
91.21403400793103,Near inland
302.8398916919632,Near inland
122.37646832622684,Far inland
40.792156108742276,Near inland
966.1469867468408,Mid inland
67.88225099390856,Coast
282.842712474619,Near inland
106.73331251301067,Mid inland
503.491807281906,Far inland
169.51696080333673,Mid inland
80.0,Near inland
51.22499389946279,Near inland
32.984845004941285,Near inland
141.53444810363305,Near inland
56.568542494923804,Coast
68.81860213634101,Near inland
56.568542494923804,Near inland
145.98630072715727,Near inland
40.0,Near inland
261.19724347703215,Far inland
532.8864794681884,Far inland
22.627416997969522,Coast
135.7645019878171,Mid inland
73.7563556583431,Near inland
242.91562321102361,Mid inland
62.48199740725323,Near inland
735.3910524340095,Far inland
107.62899237658968,Near inland
435.6145084819834,Far inland
107.62899237658968,Near inland
661.8761213399378,Far inland
984.2926394116741,Far inland
316.4806471176397,Mid inland
282.842712474619,Far inland
90.50966799187809,Near inland
40.0,Near inland
192.33304448274092,Near inland
367.7390379059585,Far inland
56.568542494923804,Near inland
93.29523031752481,Near inland
356.4267105591274,Near inland
362.03867196751236,Far inland
73.7563556583431,Near inland
696.0,Far inland
56.568542494923804,Near inland
585.9692824713596,Far inland
79.19595949289332,Near inland
33.94112549695428,Near inland
85.0411665018772,Near inland
531.7442994522837,Mid inland
35.77708763999664,Near inland
252.98221281347034,Mid inland
22.627416997969522,Near inland
304.0,Mid inland
45.254833995939045,Near inland
263.1501472543764,Mid inland
62.48199740725323,Near inland
395.9797974644666,Mid inland
73.7563556583431,Near inland
68.81860213634101,Near inland
35.77708763999664,Coast
291.20439557122074,Mid inland
392.2448215082004,Mid inland
392.08162415497105,Near inland
169.7056274847714,Mid inland
28.844410203711913,Near inland
56.568542494923804,Near inland
846.0732828780259,Far inland
32.984845004941285,Near inland
1402.8998538741102,Mid inland
113.13708498984761,Near inland
56.568542494923804,Near inland
877.0860847146078,Far inland
463.86204845837517,Mid inland
91.21403400793103,Near inland
97.32420048477151,Near inland
141.7603611733548,Near inland
707.265155369611,Far inland
45.254833995939045,Near inland
257.6198750096739,Mid inland
175.45369759569047,Near inland
398.5573986265968,Mid inland
158.39191898578665,Near inland
369.82157860243905,Mid inland
43.08131845707603,Near inland
295.0254226333724,Mid inland
33.94112549695428,Near inland
469.55297890653407,Mid inland
654.6816020020725,Far inland
45.254833995939045,Near inland
33.94112549695428,Near inland
101.82337649086284,Coast
1217.8144357823978,Far inland
51.22499389946279,Coast
101.82337649086284,Near inland
58.240879114244144,Near inland
576.1111003964427,Far inland
53.665631459994955,Near inland
379.4733192202055,Mid inland
45.254833995939045,Near inland
893.7829714197961,Mid inland
254.62128740543278,Far inland
136.23509092741122,Near inland
316.7838379715733,Mid inland
401.756144943671,Far inland
51.22499389946279,Near inland
305.47012947258855,Far inland
40.0,Near inland
164.14627622946554,Mid inland
32.984845004941285,Coast
135.7645019878171,Near inland
45.254833995939045,Near inland
67.88225099390856,Near inland
28.844410203711913,Near inland
40.0,Coast
33.94112549695428,Near inland
25.298221281347036,Near inland
73.7563556583431,Near inland
179.77764043395385,Far inland
182.60339536821323,Near inland
369.9080966943005,Mid inland
382.83155564817275,Mid inland
632.2024992041711,Far inland
1397.254450699657,Far inland
171.20747647226156,Mid inland
80.39900496896712,Near inland
79.19595949289332,Near inland
269.874044694928,Mid inland
265.9323222175146,Far inland
40.0,Near inland
17.88854381999832,Near inland
775.0096773589347,Far inland
200.0,Mid inland
176.72577627499618,Near inland
56.568542494923804,Coast
746.7047609329942,Mid inland
60.92618484691127,Near inland
40.792156108742276,Coast
184.1738309315414,Mid inland
128.2497563350512,Near inland
237.58787847867995,Near inland
22.627416997969522,Near inland
45.254833995939045,Near inland
96.33275663033837,Near inland
56.568542494923804,Near inland
273.64210202379314,Mid inland
88.36288813749809,Near inland
40.792156108742276,Near inland
321.79496577790025,Mid inland
33.94112549695428,Coast
85.0411665018772,Near inland
393.6292672045614,Mid inland
168.1903683330291,Near inland
101.82337649086284,Near inland
632.2024992041711,Far inland
68.81860213634101,Near inland
656.048778674269,Mid inland
175.45369759569047,Mid inland
1067.243177537341,Far inland
93.29523031752481,Mid inland
73.7563556583431,Near inland
355.07745633875436,Far inland
273.0567706540162,Mid inland
419.82853642886164,Far inland
186.07525359380813,Mid inland
171.20747647226156,Near inland
45.254833995939045,Near inland
243.70473938764508,Near inland
28.844410203711913,Near inland
277.2435752186153,Mid inland
967.3386170312855,Far inland
192.66551326067673,Near inland
899.5643389997182,Far inland
80.0,Near inland
17.88854381999832,Coast
90.50966799187809,Near inland
249.15858403835898,Mid inland
249.15858403835898,Mid inland
588.4216175498653,Far inland
46.647615158762406,Near inland
67.88225099390856,Near inland
45.254833995939045,Near inland
122.37646832622684,Near inland
28.844410203711913,Near inland
22.627416997969522,Near inland
56.0,Near inland
67.88225099390856,Near inland
158.39191898578665,Near inland
102.44998779892558,Near inland
101.82337649086284,Coast
22.627416997969522,Coast
161.9876538505327,Near inland
622.2539674441618,Mid inland
33.94112549695428,Near inland
128.9961239727768,Mid inland
182.60339536821323,Near inland
181.37254478007415,Mid inland
45.254833995939045,Coast
830.6527553677289,Mid inland
345.1144737619679,Mid inland
79.19595949289332,Coast
118.92854997854805,Mid inland
529.7546601965857,Mid inland
312.40998703626616,Far inland
339.882332579968,Far inland
345.1144737619679,Near inland
79.19595949289332,Near inland
64.4980619863884,Near inland
395.9797974644666,Mid inland
346.3177731506138,Mid inland
497.6102892826876,Far inland
136.23509092741122,Near inland
192.33304448274092,Mid inland
322.49030993194197,Mid inland
228.80559433720146,Mid inland
45.254833995939045,Near inland
509.24257481086556,Far inland
136.23509092741122,Near inland
311.17840542042757,Far inland
136.0,Mid inland
237.58787847867995,Mid inland
51.22499389946279,Coast
28.844410203711913,Near inland
32.984845004941285,Near inland
22.627416997969522,Near inland
446.4258057057186,Mid inland
299.5463236295849,Far inland
35.77708763999664,Near inland
782.9380562981978,Mid inland
647.9506154021308,Far inland
390.36393276018725,Far inland
73.7563556583431,Coast
216.14809737770074,Mid inland
33.94112549695428,Near inland
356.4267105591274,Near inland
543.0580079512685,Near inland
362.03867196751236,Far inland
417.3823187438586,Mid inland
243.3105012119288,Near inland
1040.6767029197877,Far inland
45.254833995939045,Coast
667.5088014401009,Mid inland
135.7645019878171,Near inland
339.4112549695428,Near inland
601.0657202003788,Mid inland
197.5854245636555,Mid inland
329.84845004941286,Mid inland
229.08513701242165,Near inland
28.844410203711913,Coast
458.2401117318299,Far inland
86.16263691415206,Near inland
169.7056274847714,Mid inland
118.92854997854805,Near inland
68.81860213634101,Near inland
80.0,Near inland
407.9215610874228,Far inland
362.2154055254967,Far inland
1205.5604505789,Far inland
224.1428116179504,Near inland
647.9506154021308,Far inland
659.0174504518071,Far inland
48.662100242385755,Near inland
458.2401117318299,Mid inland
839.3902548874391,Mid inland
260.2152954766495,Far inland
28.844410203711913,Near inland
277.2435752186153,Mid inland
311.17840542042757,Far inland
1103.101083310138,Mid inland
51.22499389946279,Near inland
22.627416997969522,Near inland
35.77708763999664,Coast
146.86047800548656,Near inland
319.69985924300937,Mid inland
124.45079348883236,Mid inland
350.72496346852756,Far inland
51.22499389946279,Near inland
157.78466338652817,Near inland
1001.2791818469012,Far inland
86.16263691415206,Coast
98.95453501482385,Near inland
75.47184905645283,Near inland
22.627416997969522,Coast
56.568542494923804,Near inland
141.53444810363305,Near inland
22.627416997969522,Coast
51.22499389946279,Coast
64.4980619863884,Near inland
448.2856232359008,Far inland
406.4283454681772,Mid inland
160.0,Near inland
607.6841284746541,Far inland
80.0,Near inland
22.627416997969522,Near inland
35.77708763999664,Coast
776.659513557904,Far inland
188.80677953929515,Mid inland
56.568542494923804,Coast
90.50966799187809,Near inland
561.426753904728,Far inland
16.0,Near inland
35.77708763999664,Near inland
251.07767722360344,Mid inland
721.1102550927978,Mid inland
827.1396496360212,Far inland
200.47942537826668,Mid inland
822.6007537074106,Mid inland
28.844410203711913,Coast
203.64675298172568,Mid inland
128.2497563350512,Mid inland
46.647615158762406,Coast
312.10254725009855,Mid inland
131.20975573485381,Near inland
22.627416997969522,Coast
361.5079528862401,Far inland
22.627416997969522,Coast
62.48199740725323,Near inland
33.94112549695428,Near inland
277.2435752186153,Near inland
43.08131845707603,Near inland
368.7817782917155,Mid inland
450.8480897153719,Far inland
350.72496346852756,Far inland
64.4980619863884,Near inland
384.8324310657822,Mid inland
56.568542494923804,Near inland
33.94112549695428,Near inland
181.01933598375618,Near inland
214.96046148071045,Near inland
56.568542494923804,Near inland
452.831094338717,Far inland
297.6172038038124,Near inland
288.99826989101507,Near inland
639.4497634685621,Near inland
53.665631459994955,Near inland
182.42806801586207,Near inland
256.12496949731394,Far inland
45.254833995939045,Near inland
40.0,Near inland
24.0,Near inland
135.7645019878171,Coast
767.0410680009252,Mid inland
53.665631459994955,Near inland
536.4177476556868,Far inland
384.8324310657822,Mid inland
105.22357150372724,Near inland
158.39191898578665,Mid inland
152.8397853963424,Coast
73.7563556583431,Near inland
46.647615158762406,Near inland
101.82337649086284,Near inland
56.568542494923804,Near inland
17.88854381999832,Near inland
65.96969000988257,Near inland
304.63092423455635,Mid inland
346.5948643589515,Near inland
32.0,Near inland
90.50966799187809,Near inland
226.27416997969522,Far inland
306.30703550522634,Mid inland
79.19595949289332,Near inland
592.2161767462959,Far inland
33.94112549695428,Near inland
296.4321170183825,Far inland
71.55417527999327,Near inland
1023.3122690557365,Far inland
56.568542494923804,Near inland
479.5331062606627,Mid inland
107.62899237658968,Mid inland
45.254833995939045,Coast
43.08131845707603,Near inland
32.0,Near inland
466.47615158762403,Far inland
45.254833995939045,Near inland
25.298221281347036,Near inland
506.2805546334957,Far inland
489.76729168044693,Far inland
17.88854381999832,Near inland
457.96069700357475,Mid inland
328.3900120283807,Far inland
33.94112549695428,Near inland
282.842712474619,Mid inland
651.1528238439882,Near inland
401.2779585275025,Far inland
33.94112549695428,Near inland
1742.3478412762477,Far inland
56.568542494923804,Near inland
153.88307249337075,Mid inland
294.15642097360376,Far inland
660.9568821035151,Mid inland
883.6288813749809,Far inland
174.72263734273244,Near inland
57.688820407423826,Coast
330.4300228490141,Far inland
104.30723848324239,Mid inland
323.67885318630255,Near inland
113.70136322841516,Mid inland
28.844410203711913,Coast
91.21403400793103,Near inland
284.08449447303525,Mid inland
148.8086019019062,Mid inland
572.0419565031922,Far inland
1253.1687835243902,Mid inland
724.8282555198853,Mid inland
281.3680863211036,Near inland
158.39191898578665,Near inland
80.0,Near inland
252.98221281347034,Far inland
147.07821048680188,Mid inland
33.94112549695428,Near inland
386.16058835670947,Mid inland
184.1738309315414,Mid inland
40.0,Near inland
364.85613603172413,Mid inland
33.94112549695428,Near inland
316.7838379715733,Far inland
257.6198750096739,Far inland
40.0,Near inland
328.09754647055803,Mid inland
321.29737004837125,Far inland
645.7739542595381,Mid inland
28.844410203711913,Near inland
662.117814289874,Far inland
45.254833995939045,Near inland
53.665631459994955,Near inland
33.94112549695428,Coast
283.0688962072661,Mid inland
46.647615158762406,Near inland
25.298221281347036,Near inland
193.65949499056327,Mid inland
304.42076144704714,Mid inland
28.844410203711913,Near inland
237.58787847867995,Mid inland
62.48199740725323,Near inland
58.240879114244144,Near inland
22.627416997969522,Coast
75.8946638440411,Near inland
51.22499389946279,Near inland
400.0,Mid inland
884.8231461710301,Mid inland
45.254833995939045,Near inland
89.44271909999159,Near inland
33.94112549695428,Coast
311.17840542042757,Far inland
683.4266602935534,Far inland
46.647615158762406,Near inland
408.31360496559506,Far inland
45.254833995939045,Near inland
329.84845004941286,Far inland
40.0,Near inland
45.254833995939045,Near inland
32.984845004941285,Near inland
114.54256850621083,Near inland
124.45079348883236,Mid inland
48.662100242385755,Near inland
313.73874481804125,Far inland
193.49418595916518,Mid inland
311.17840542042757,Far inland
333.80233672040106,Near inland
656.5851049178622,Far inland
164.14627622946554,Mid inland
65.96969000988257,Near inland
279.42798714516766,Near inland
152.8397853963424,Mid inland
50.59644256269407,Near inland
182.42806801586207,Near inland
923.367749057763,Far inland
376.7651788581317,Far inland
17.88854381999832,Near inland
234.19649869287116,Near inland
28.844410203711913,Near inland
531.7442994522837,Far inland
56.568542494923804,Near inland
130.23056476879765,Near inland
234.19649869287116,Far inland
381.65953414005,Far inland
658.920329023168,Far inland
198.71587757398754,Mid inland
157.175061635108,Near inland
33.94112549695428,Coast
336.8560523428368,Far inland
200.0,Near inland
33.94112549695428,Near inland
22.627416997969522,Near inland
25.298221281347036,Near inland
758.3561168738603,Mid inland
56.568542494923804,Near inland
413.29892329886366,Mid inland
632.2024992041711,Mid inland
1125.7282087608892,Mid inland
51.22499389946279,Near inland
136.93794214898952,Mid inland
271.5290039756342,Near inland
209.3800372528384,Near inland
198.71587757398754,Near inland
158.39191898578665,Near inland
393.9543120718442,Far inland
271.5290039756342,Near inland
520.5535515199181,Mid inland
407.450610503899,Mid inland
311.17840542042757,Far inland
644.8813844421313,Mid inland
326.43529220965064,Mid inland
46.647615158762406,Near inland
220.68982758613956,Mid inland
492.95841609612467,Far inland
68.81860213634101,Near inland
377.35924528226417,Mid inland
45.254833995939045,Near inland
684.5027392202313,Far inland
72.44308110509934,Near inland
56.568542494923804,Near inland
447.21359549995793,Near inland
226.27416997969522,Mid inland
328.09754647055803,Mid inland
214.96046148071045,Near inland
46.647615158762406,Near inland
384.66608896548183,Near inland
89.44271909999159,Near inland
209.3800372528384,Mid inland
17.88854381999832,Near inland
211.81123671797963,Mid inland
341.76014981270123,Mid inland
35.77708763999664,Near inland
249.15858403835898,Mid inland
22.627416997969522,Near inland
40.0,Near inland
158.39191898578665,Mid inland
40.792156108742276,Near inland
226.27416997969522,Far inland
769.3321779309637,Far inland
32.0,Near inland
637.5954830454808,Mid inland
50.59644256269407,Near inland
33.94112549695428,Near inland
403.58394418014205,Mid inland
108.81176406988355,Far inland
1073.9087484511895,Far inland
373.3523804664971,Near inland
1120.0571413994912,Mid inland
142.43595051811886,Mid inland
592.7562736909665,Far inland
62.48199740725323,Near inland
758.482695913361,Far inland
90.50966799187809,Mid inland
565.685424949238,Far inland
260.4611295375953,Mid inland
65.96969000988257,Near inland
53.665631459994955,Near inland
289.10897599348243,Mid inland
243.83601046605074,Near inland
68.81860213634101,Near inland
905.1673878349794,Far inland
488.2622246293481,Far inland
422.18479366268036,Mid inland
56.568542494923804,Near inland
51.22499389946279,Near inland
48.662100242385755,Near inland
128.9961239727768,Near inland
130.23056476879765,Near inland
85.0411665018772,Coast
51.22499389946279,Near inland
544.0,Far inland
53.665631459994955,Near inland
411.4365078599613,Far inland
51.22499389946279,Near inland
40.0,Coast
104.0,Near inland
25.298221281347036,Near inland
33.94112549695428,Near inland
40.0,Near inland
928.8272175167995,Mid inland
605.3098380168623,Mid inland
251.20509548972132,Far inland
64.4980619863884,Near inland
146.86047800548656,Near inland
28.844410203711913,Near inland
28.844410203711913,Coast
226.27416997969522,Mid inland
33.94112549695428,Near inland
432.2961947554015,Far inland
81.58431221748455,Near inland
204.89997559785115,Mid inland
274.9254444390333,Far inland
22.627416997969522,Near inland
62.48199740725323,Near inland
33.94112549695428,Near inland
79.19595949289332,Near inland
28.844410203711913,Near inland
421.5779880401727,Mid inland
356.78564993564413,Far inland
203.64675298172568,Mid inland
209.3800372528384,Near inland
56.568542494923804,Coast
189.65231345807516,Mid inland
25.298221281347036,Near inland
90.50966799187809,Near inland
489.0480548984936,Mid inland
305.47012947258855,Far inland
17.88854381999832,Near inland
40.0,Coast
43.08131845707603,Near inland
1023.9062457080727,Far inland
1011.9288512538814,Far inland
410.81382644696856,Far inland
35.77708763999664,Near inland
126.49110640673517,Near inland
282.842712474619,Mid inland
50.59644256269407,Coast
40.0,Near inland
506.78595087077935,Mid inland
85.0411665018772,Mid inland
522.3944869540643,Near inland
158.39191898578665,Near inland
277.7048793233565,Mid inland
249.15858403835898,Mid inland
639.2495600311353,Mid inland
160.99689437998487,Near inland
549.4433546781688,Far inland
45.254833995939045,Near inland
419.2183202103649,Far inland
56.568542494923804,Near inland
714.8706176644833,Far inland
45.254833995939045,Near inland
113.13708498984761,Near inland
130.23056476879765,Near inland
101.82337649086284,Near inland
40.0,Coast
33.94112549695428,Near inland
585.9692824713596,Mid inland
860.1395235657992,Far inland
300.61270764889497,Far inland
352.0,Mid inland
511.812465655146,Far inland
878.2892462053717,Far inland
45.254833995939045,Near inland
294.15642097360376,Mid inland
141.53444810363305,Near inland
443.5493208201316,Far inland
67.88225099390856,Near inland
721.9972299115835,Mid inland
217.6235281397671,Far inland
305.6795707926848,Mid inland
315.2649679238085,Near inland
452.54833995939043,Mid inland
177.08754896942924,Mid inland
359.2881851661699,Mid inland
56.568542494923804,Near inland
317.5909318604673,Mid inland
45.254833995939045,Near inland
64.4980619863884,Near inland
45.254833995939045,Near inland
396.1413889004783,Far inland
40.0,Coast
504.0634880647477,Mid inland
139.9428454762872,Mid inland
913.7176806869833,Far inland
1346.3788471303312,Far inland
62.48199740725323,Near inland
321.99378875996973,Far inland
447.5712233823797,Far inland
181.01933598375618,Near inland
333.80233672040106,Far inland
435.6145084819834,Far inland
40.0,Near inland
209.3800372528384,Mid inland
113.13708498984761,Mid inland
33.94112549695428,Near inland
45.254833995939045,Near inland
305.47012947258855,Near inland
33.94112549695428,Coast
425.20583250938597,Mid inland
397.1901307938051,Mid inland
610.9402589451771,Far inland
33.94112549695428,Near inland
136.23509092741122,Near inland
559.7713819051488,Far inland
135.7645019878171,Near inland
22.627416997969522,Coast
277.2435752186153,Near inland
565.685424949238,Near inland
28.844410203711913,Near inland
452.6897392254435,Mid inland
654.6816020020725,Far inland
486.68675757616415,Far inland
519.0761023202667,Mid inland
248.3867951401604,Near inland
437.3739818507726,Far inland
514.2450777596223,Far inland
46.647615158762406,Near inland
255.24889813670106,Far inland
147.5127113166862,Mid inland
971.9588468654422,Far inland
215.40659228538016,Mid inland
192.33304448274092,Mid inland
141.53444810363305,Mid inland
455.08680490649255,Mid inland
50.59644256269407,Near inland
198.07069445023916,Near inland
531.8646444350292,Mid inland
28.844410203711913,Near inland
1103.2171137178755,Mid inland
45.254833995939045,Near inland
650.0215381047001,Far inland
25.298221281347036,Near inland
28.844410203711913,Near inland
227.54340245324627,Mid inland
200.63897926375125,Far inland
28.844410203711913,Near inland
73.7563556583431,Near inland
32.0,Near inland
254.62128740543278,Mid inland
40.0,Coast
715.7653246700346,Far inland
56.568542494923804,Near inland
548.7440204685605,Mid inland
16.0,Coast
288.44410203711914,Mid inland
33.94112549695428,Coast
301.2507261402037,Far inland
384.66608896548183,Far inland
424.3017793976358,Mid inland
33.94112549695428,Near inland
384.33318878285803,Far inland
1250.1775873850884,Far inland
147.07821048680188,Near inland
134.1044369139217,Near inland
1216.236819044712,Far inland
51.22499389946279,Near inland
373.18092127009925,Far inland
130.23056476879765,Mid inland
112.28535078094559,Mid inland
120.0,Near inland
357.23381698825773,Far inland
93.29523031752481,Near inland
376.0850967533811,Mid inland
129.24395537122808,Mid inland
153.67498169838836,Mid inland
594.6427498927402,Mid inland
28.844410203711913,Coast
208.61447696648477,Mid inland
1105.7667023382464,Far inland
198.07069445023916,Near inland
124.45079348883236,Near inland
64.4980619863884,Near inland
45.254833995939045,Near inland
56.568542494923804,Near inland
267.37239947309445,Near inland
22.627416997969522,Near inland
40.0,Near inland
733.2993931539831,Far inland
354.35575344560164,Mid inland
67.88225099390856,Near inland
401.2779585275025,Far inland
67.88225099390856,Near inland
662.4077294235025,Far inland
152.8397853963424,Near inland
73.7563556583431,Near inland
200.0,Mid inland
582.4087911424415,Far inland
33.94112549695428,Near inland
401.9950248448356,Far inland
718.9770510941222,Far inland
147.07821048680188,Near inland
91.21403400793103,Mid inland
104.30723848324239,Mid inland
493.47745642531635,Mid inland
452.6897392254435,Mid inland
48.662100242385755,Near inland
101.19288512538814,Near inland
186.76188047886004,Near inland
98.95453501482385,Mid inland
543.8235007794349,Far inland
588.7478237751711,Far inland
35.77708763999664,Near inland
508.55088241001016,Far inland
633.5676759431466,Mid inland
28.844410203711913,Near inland
33.94112549695428,Near inland
164.92422502470643,Near inland
56.568542494923804,Near inland
464.41360875839973,Far inland
45.254833995939045,Near inland
90.50966799187809,Near inland
584.0547919502073,Far inland
1244.5079348883237,Mid inland
305.47012947258855,Far inland
244.88364584022347,Mid inland
439.3449669678714,Far inland
1356.3480379312678,Mid inland
96.66436778875658,Near inland
130.23056476879765,Near inland
299.5463236295849,Mid inland
1193.9313213078883,Far inland
67.88225099390856,Near inland
161.78998732925348,Near inland
28.844410203711913,Near inland
995.6063479106589,Far inland
302.8398916919632,Near inland
277.2435752186153,Far inland
45.254833995939045,Near inland
136.0,Near inland
220.68982758613956,Mid inland
67.88225099390856,Near inland
124.45079348883236,Mid inland
261.56452358834906,Near inland
214.96046148071045,Near inland
135.7645019878171,Mid inland
537.4309257941899,Mid inland
35.77708763999664,Near inland
56.568542494923804,Coast
33.94112549695428,Near inland
252.98221281347034,Mid inland
67.88225099390856,Near inland
45.254833995939045,Near inland
397.1901307938051,Mid inland
80.39900496896712,Near inland
273.408119850161,Mid inland
627.579477038566,Far inland
226.27416997969522,Mid inland
186.76188047886004,Mid inland
208.153789300123,Mid inland
832.0,Far inland
113.13708498984761,Near inland
33.94112549695428,Near inland
33.94112549695428,Near inland
35.77708763999664,Coast
620.1935181860578,Far inland
28.844410203711913,Near inland
418.60721446243616,Far inland
28.844410203711913,Near inland
78.79086241436883,Near inland
1239.896769896591,Far inland
780.6458864299485,Far inland
455.5085070555763,Near inland
153.67498169838836,Mid inland
831.5768154536296,Far inland
350.90739519138094,Mid inland
401.9950248448356,Near inland
56.568542494923804,Near inland
142.43595051811886,Mid inland
51.22499389946279,Near inland
487.01540016718155,Near inland
144.22205101855957,Mid inland
469.55297890653407,Mid inland
33.94112549695428,Coast
48.662100242385755,Near inland
537.4309257941899,Mid inland
33.94112549695428,Near inland
280.11426240018557,Mid inland
192.33304448274092,Mid inland
967.3386170312855,Far inland
22.627416997969522,Near inland
1018.2337649086285,Far inland
927.7240969167503,Far inland
301.14448359549937,Mid inland
146.86047800548656,Far inland
305.6795707926848,Far inland
697.0566691453429,Far inland
113.13708498984761,Near inland
57.688820407423826,Near inland
641.2487816752559,Mid inland
720.7107602915333,Far inland
51.22499389946279,Near inland
118.92854997854805,Mid inland
219.6724834839357,Mid inland
582.6834475081646,Far inland
56.568542494923804,Coast
124.1933975700802,Mid inland
547.5764786767232,Mid inland
57.688820407423826,Near inland
153.67498169838836,Near inland
187.4459922217597,Near inland
385.33102652135346,Far inland
90.50966799187809,Near inland
25.298221281347036,Near inland
113.70136322841516,Near inland
336.0,Near inland
675.8461363357787,Mid inland
350.63371201297804,Near inland
465.4460226492434,Mid inland
56.568542494923804,Near inland
260.5839595984373,Mid inland
288.99826989101507,Mid inland
122.11470017978998,Near inland
22.627416997969522,Near inland
277.7048793233565,Near inland
282.842712474619,Mid inland
17.88854381999832,Near inland
438.2510695936748,Mid inland
32.984845004941285,Near inland
28.844410203711913,Near inland
430.5159695063587,Far inland
250.5673562138532,Mid inland
